category,title,tag,address,phone,homepage,sum_info,detail_info
명소,황룡사역사문화관,황룡사지 황룡사 9층목탑 황룡사 유물 역사 불교,경상북도 경주시 임해로 64-19 (구황동),054-777-6862,,"관람료 : 어른 3000원, 청소년 2000원, 어린이 1000원
관람시간 : 09:00~18:00 (동절기 17:00까지)
주차정보 : 황룡사지황룡사역사문화관 주차장(구황동 707, 무료) 이용","황룡사역사문화관은 신라왕경복원사업의 일환으로 발굴조사가 한창 진행되고 있는 황룡사지 바로 옆에 건립된 전시관이다.
황룡사지의 연구 및 발굴조사 성과를 국민과 공유하기 위해 공간이 마련되었다.?

황룡사 건립부터 소실까지의 과정을 담은 3D영상 시청각실과, 발굴조사과정에서 출토된 유물을 전시한 신라역사전시실 등으로 이루어져 있고, 1층에는 황룡사 9층목탑을 1/10크기로 재현한 모형탑도 전시되어 있다.
모형탑 전시실 옆에는 황룡사지가 창밖으로 내다보이는 로비 카페가 있어 쉬어갈 수도 있다."
명소,분황사,분황사 모전석탑 선덕여왕 삼룡변어정 국보 제30호 역사 왕 신라,경상북도 경주시 분황로 94-11 (구황동),054-742-9922,http://www.bunhwangsa.org/,"관람시간 : 08:00-18:00(동절기 17:00까지)?
관람료 : 성인 1,300원 / 청소년및군경 1,000원 / 어린이 800원
주차정보 : 분황사 주차장 이용(무료)","황룡사터와 인접해 있는 분황사는 선덕여왕 3년(634)에 지어진 것으로 전하며, 자장대사와 원효대사의 흔적을 찾을 수 있는 유서 깊은 신라시대의 명찰이다.
당시 황룡사 못잖은 크기였고, 황룡사와 함께 국찰로 큰 역할을 담당하였는데 고려시대 몽골의 침입과 조선시대 임진왜란을 겪으며 대부분의 사찰 건물을 잃었다.
현재는 국보 제30호 분황사 모전석탑을 비롯해 원효대사의 업적을 기리고자 고려시대 세운 비석의 받침돌인 화쟁국사비적, 석조 우물 등이 남아 있다. 분황사는 신라를 대표하는 화가 솔거의 관음보살상 벽화가 있었던 곳으로도 알려져 있다.

또, 신라시대부터 사용했다고 전하는 우물 ‘삼룡변어정’이 있다. 전설에 따르면 이 우물에는 세 마리의 호국용이 살고 있었는데, 원성왕 때 당나라 사신이 우물 속에 사는 용을 세 마리의 물고기로 변하게 한 뒤 가져가려는 것을 쫓아가 다시 가져왔고, 이후 이 우물을 삼룡변어정이라고 부르게 되었다. 천 년이 지난 우물은 아직도 마르지 않고 물이 차오른다."
명소,황리단길,황리단길 핫플레이스 카페 밥집 맛집 여심 데이트 ,경상북도 경주시 포석로 1080 (황남동),,,"주차정보 : 노동공영주차장(태종로 767, 유료), 황리단길 공영주차장(황남동 157-4, 한시적 무료) 이용","황리단길은 경주에서 가장 젊은 길이다. 내남사거리에서 시작해 황남초등학교 사거리까지의 도로를 기준으로 양쪽의 황남동, 사정동 일대의 지역을 일컫는다.
몇 해 전부터 젊은이들이 모여들기 시작해 분위기 좋은 카페, 아기자기한 소품, 기념품 가게, 개성 있는 식당들이 들어섰다.
초기에는 도로변을 중심으로 상점들이 들어섰는데 황리단길 외연이 확장되면서 골목골목마다 개성있는 가게들이 속속 들어서고 있다.?

핫(hot)하다 못해 경주여행에서 빼놓을 수 없는 필수코스가 됐다.
검색해뒀던 카페를 찾아 가거나, 거닐다 눈에 들어오는 식당 문을 두드려 보거나, 경주 여행의 마지막 단계에 찾아 경주를 기념하는 귀여운 기념품 겟(get)하거나. 황리단길에서 먹고 마시며, 즐겨 보자."
명소,교촌마을,교촌마을 경주 최씨고택 경주교동법주 전통마을,경상북도 경주시 교촌길 39-2 (교동),"054-760-7880, 7881",http://www.gyochon.or.kr,"관람시간 :정해진 관람시간 없음?
관람료 : 무료?
주차정보 : 교촌마을 주변 노상주차장(교촌길 2, 유료),?월정교 공영 주차장(교동 153-5, 무료) 이용","중요민속자료 제27호인 경주최씨고택과 중요무형문화재 제86-다호인 경주교동법주가 자리잡고 있는 교촌마을은 12대 동안 만석지기 재산을 지켰고 학문에도 힘써 9대에 걸쳐 진사(進士)를 배출한 경주 최부자의 얼이 서린 곳이다.

특히 최부자집에서 가훈처럼 내려온 원칙인 “벼슬은 진사 이상은 하지 말라, 재산은 만석 이상 모으지 말라, 과객(過客)을 후하게 대접하라, 흉년에는 남의 논밭을 매입하지 말라, 최씨 가문 며느리들은 시집온 후 3년 동안 무명옷을 입어라, 사방 백리 안에 굶어 죽는 사람이 없게 하라”는 진정한 노블레스 오블리주란 어떤 것인가를 생각하게 한다.

이 곳에는 원효대사와의 사이에 설총을 낳은 신라 요석공주가 살던 요석궁이 자리하고 있었다고 전해지며, 부근에 신라의 시조인 박혁거세의 탄생설화가 서려 있는 계림과 내물왕릉, 경주향교, 김유신 장군이 살았던 재매정이 있다.

교촌마을에는 다양한 체험장이 들어서 있다. 토기체험, 떡메치기체험, 전통다도체험, 한복체험, 전통장류체험, 제면체험, 누비체험 등 이색체험거리가 즐비하다. 체험장별로 운영시간과 체험비용이 상이하니 교촌마을 공식 홈페이지에서 체험장 정보를 확인 후 사전 문의 후 방문을 권한다."
명소,경주 월성,월성발굴현장 해설 체험 역사 지식,경북 경주시 인왕동 387-1," 010-3226-6390(국립경주문화재연구소 월성이랑),  카카오톡 채널‘국립경주문화재연구소’",,"관람시간정해진 관람시간 없음
관람료 무료
프로그램 월성발굴현장 정기해설 프로그램 (월성이랑)
	매일 10:00~17:00 상시접수 (점심시간 12:00~13:00)
	연중무휴(1월 1일, 설날 및 추석연휴, 근로자의날 제외)
해설신청현장신청, 전화예약, 카카오톡 채널
주차정보동궁과 월지 주차장(인왕동 504-1, 무료)","월성은 신라의 비밀을 고스란히 품고 있는 천년 왕궁이다. 월성은 신라왕들의 주된 생활공간이었다. 월성〔月城〕이라는 이름의 유래는 모양이 반달처럼 생긴 것에서 유래되었다고 전해진다. 월성에 대한 기록은 '삼국사기'나 '삼국유사'등의 역사서에 자주 등장하는데, 파사왕22년〔101〕에 금성 동남쪽에 성을 쌓아 월성 또는 재성〔在城〕이라 불렀다. 이때부터 신라의 궁성 역할을 담당하게 된 월성은 이후 신라가 멸망할 때까지 왕궁으로서 제 기능을 수행하였다.

월성에는 여러 개의 문과 연못, 그리고 만파식적을 보관했던 보물창고인 천존고도 있었으나 지금은 옛 모습들을 찾을 수 없다. 월성의 옛 모습을 밝히고자 국립경주문화재연구소는 2014년 12월부터 월성 내부를 A-D까지 4개 지구, 월성 바깥쪽의 해자지구로 나누어 발굴조사를 진행하고 있다. A지구에서는 월성의 서쪽 성벽에 대한 조사가 이루어지고 있으며, 성벽에서는 성벽을 쌓을 당시 인신공희〔人身供犧〕 제사를 지냈던 것으로 생각되는 인골2구가 발견되었다. 중앙 건물지를 발굴하고 있는 C지구에서 통일신라시대 후기 건물터 17동이 확인되었고, 다량의 기와와 실무에 사용된 것으로 보이는 벼루 등이 출토되었다. 적의 침입을 막기 위해 성 주위를 둘러서 판 못인 해자에서는 동물의 뼈와 식물의 씨앗 등이 확인되어 신라시대 당시의 환경을 짐작할 수 있게 되었다. 이외에도 토우 및 목간 등 다양한 유물이 출토되었다.

국립경주문화재연구소에서는 발굴조사에 대한 성과를 국민들과 공유하고자 월성 발굴조사를 안내할 교육·해설팀 ‘월성이랑’을 운영하고 있다. 월성이랑을 통해 월성발굴현장에 대한 상시해설과 테마가 있는 해설, 발굴현장개방행사, 찾아가는 월성이랑 등 다양한 문화재교육 프로그램을 체험할 수 있다."
명소,동궁과 월지,동궁 월지 야경 임해전 안압지 수학여행 ,경북 경주시 원화로 102,,http://gjfmc.or.kr/gjsiseol/facility/facilityTab1.do?menuNo=221&classId=TOUR&itemId=T0000006 ,"관람시간 : 09:00 - 22:00(매표 마감 21:30), 연중무휴
관람료 : 성인 3,000원 / 청소년 2,000원 /어린이 1,000원
주차정보 : 동궁과월지 주차장(인왕동 504-1, 무료) 이용?
경주 사적지 입장권 온라인 발권 시스템 : http://gjpass.kr/","경주야경 제 1의 명소라는 타이틀이 아깝지 않은 동궁과월지는 ‘안압지’라는 이름이 더 익숙할 수도 있다.
조선시대 폐허가 된 이곳에 기러기와 오리 무리가 있는 연못이라 하여 ‘안압지’라 불렀는데, 원래 이곳은 신라시대 왕자들이 기거하던 별궁이 있던 자리다.
그래서 2011년 ‘동궁과 월지’라는 제 이름을 찾았다.

삼국사기의 기록을 보면 문무왕 14년(674)에 연못인 ‘월지’가 조성되었고, 삼국통일이 완성된 이후인 679년에 ‘동궁’이 지어졌다고 전한다. 동궁내의 ‘임해전’은 연희, 회의, 접대 장소로 활용되었다.

동궁과 월지는 신라 조경예술의 극치를 보여준다.
동서 길이 200m, 남북 길이 180m인 월지는 남서쪽의 둘레는 직선인데 반해 북동쪽은 구불구불한 곡선으로 되어 있다.
이 때문에 어느 곳에서도 못의 전체 모습을 한 눈에 볼 수 없어 끝을 알 수 없는 바다와 같은 느낌이 들게 했다.
연희장소로 쓰인 ‘임해전(臨海殿)’은 바다를 내려다보는 전각이라는 뜻으로 연못 월지의 조경이 바다를 표현했다는 것을 에둘러 짐작할 수 있다."
명소,월정교,월정교 원효대사 요석공주 야경 설화,경북 경주시 교동 274,,,"관람시간 : 09:00-22:00
관람료 : 무료?
주차정보 : 월정교 공영주차장(교동 153-5, 무료) 이용","월정교란 이름은 <삼국사기>에 통일신라 경덕왕 19년 “궁궐 남쪽 문천에 월정교, 춘양교 두 다리를 놓았다.”는 기록을 통해 알려졌다.

조선시대에 유실되어 없어진 것을 10여 년간의 조사 및 고증과 복원을 진행해 2018년 4월 모든 복원을 완료했다.
2013년 교량복원을 먼저 마치고, 이후 다리 양쪽의 문루(門樓)를 마저 지었다.
문루 2층에는 교량의 복원과정을 담은 영상물과 출토 유물을 볼 수 있는 전시관이 있다.

낮에는 월정교의 자태를 오롯이 볼 수 있어 좋고, 밤의 월정교는 또 다른 매력으로 우리를 유혹한다.
월정교 앞에 설치된 징검다리에서 월정교를 바라보자.?강 위에서 은은하게 빛나는 월정교를 담을 수 있다."
명소,국립경주박물관,국립경주박물관 신라 국보 유물 관람 아이 실내 데이트 가족여행 박물관 역사,"경상북도 경주시 일정로 186, 국립경주박물관 (인왕동)",054-740-7500,http://gyeongju.museum.go.kr,"관람시간 : 매일 10:00 - 18:00 / 일요일, 공휴일 10:00 - 19:00
야간연장개관 : 10:00 - 21:00(매월 마지막 주 수요일, 3~12월 매주 토요일)
정기휴관일: 1월 1일, 설날, 추석
관람료: 무료
주차정보: 전용 주차장(무료) 이용","국립경주박물관에서는 압축된 신라 천년의 역사를 살펴볼 수 있다.
경주 여행을 할 때에 첫 번째 행선지로 들러 미리 공부한 뒤 곳곳의 문화유산을 만나면 알찬 여행이 될 것이다.
박물관은 대표전시관인 신라역사관을 비롯해 신라미술관, 월지관 등의 상설전시관 3관과 기획전시가 열리는 특별전시관으로 크게 구성된다.

신라역사관에는 신라의 건국부터 멸망까지 일련의 역사를 4실로 나누어 전시했다.
수준 높은 신라 불교 미술에 대해 알아보고 싶다면 신라미술관으로 향하자.
월지관은 동궁과월지의 발굴조사를 토대로 출토 유물을 정리해둔 전시관이다.
동궁과 월지 복원모형을 비롯해 월지에서 출토된 나무배, 금동판삼존불좌상과 같은 귀한 유물을 만날 수 있다.
상설전시관 세 곳에서는 정해진 시간마다 전시해설 프로그램을 운영 중이니 박물관 관람 전 시간표를 확인하고 해설을 들으며 전시관 관람을 하는 것도 좋은 방법이다.

국립전시관에서 놓치지 말아야 할 포인트 하나가 더 있다.
국보급 문화재가 박물관 마당에 있다.
야외전시장을 둘러보며 성덕대왕 신종과 고선사지삼층석탑 등 귀한 유물을 챙겨 보자.

국립경주박물관 바로 옆에 올해(2019) 5월, 영남권 수장고가 문을 열었다.
이곳은 영남지역에서 발굴한 매장문화재 60여만 점을 체계적으로 보관하고자 건립한 수장고이다.
신라 토기와 기와 등 주요 유적 출토품 3,000여점을 전시한 전시수장고와 문화재발굴과 보존, 복원 등에 대해 알아볼 수 있는 로비전시실을 관람할 수 있다."
명소,첨성대,첨성대 랜드마크 핑크뮬리 수학여행 역사,경북 경주시 인왕동 839-1,,,"관람시간?: 09:00?-22:00(동절기?21:00까지), 연중무휴
관람료?: 무료
주차정보?:?천마총 노상주차장, 교촌한옥마을 주변 노상주차장, 쪽샘임시주차장(무료, 원화로181번길 진입)","‘동양 최고(最古)의 천문대’ 첨성대. 신라 제27대 선덕여왕 때 건립된 것으로 추정되며 경주를 상징하는 랜드마크 중 하나이다.?
받침대 역할을 하는 기단부(基壇部)위에 술병 모양의 원통부(圓筒部)를 올리고 맨 위에 정(井)자형의 정상부(頂上部)를 얹은 모습으로 높이는 약9m이다.
원통부는 부채꼴 모양의 돌로 27단을 쌓아 올렸다. 남동쪽으로 난 창을 중심으로 아래쪽은 막돌로 채워져 있고 위쪽은 정상까지 뚫려서 속이 비어 있다. 동쪽 절반이 판돌로 막혀있는 정상부는 정(井)자 모양으로 맞물린 길다란 석재의 끝이 바깥까지 뚫고 나와있다. 이런 모습은 19∼20단, 25∼26단에서도 발견되는데 내부에서 사다리를 걸치기에 적당했던 것으로 보인다.
옛 기록에 의하면, “사람이 가운데로 해서 올라가게 되어있다”라고 하였는데, 바깥쪽에 사다리를 놓고 창을 통해 안으로 들어간 후 사다리를 이용해 꼭대기까지 올라가 하늘을 관찰했던 것으로 보인다.

첨성대를 이루는 돌들은 저마다의 의미를 가진다.?
위는 둥글고 아래는 네모진 첨성대의 모양은 하늘과 땅을 형상화했다.
첨성대를 만든 365개 내외의 돌은 1년의 날수를 상징하고, 27단의 돌단은 첨성대를 지은 27대 선덕여왕을, 꼭대기 정자석까지 합치면 29단과 30단이 되는 것은 음력 한 달의 날수를 상징한다.
관측자가 드나들었을 것으로 추측되는 가운데 창문을 기준으로 위쪽 12단과 아래쪽 12단은 1년 12달, 24절기를 표시한다.
하늘의 움직임을 계산해 농사 시기를 정하고, 나라의 길흉을 점치는 용도로도 첨성대가 활용되었음을 짐작할 수 있는 대목이다."
명소,대릉원 돌담길,대릉원돌담길 봄 명소 벚꽃 꽃 산책 데이트 ,경주시 태종로 783,,,"이용정보 : 황남빵 본점(태종로 783)부터 대릉원 정문(황남동 53)까지 이어지는 돌담길?
이용시간 : 정해진 이용 시간 없음?
주차정보 : 대릉원 공영주차장(황남동 53, 유료), 노동공영주차장(태종로767, 유료), 쪽샘임시주차장(원화로 181번길 진입, 무료) 이용","23기의 크고 작은 고분이 옹기종기 모여 있는 고분공원 대릉원.
황남대총, 천마총, 미추왕릉, 목련나무 포토존 등 대릉원 안에도 볼거리가 차고 넘치지만, 대릉원에서 즐길 한 가지 요소가 더 있다.
대릉원 영역을 두르고 있는 돌담을 따라 거니는 고즈넉한 걷기길, '대릉원 돌담길'이다.?

대릉원 후문 인근 황남빵 특산품매장 건너편에서 시작해 돌담을 따라 550여m를 거닐다보면 대릉원 정문에 닿는다.
이 길은 벚꽃이 피는 봄날 특히 아름답다. 길 처음부터 끝까지 벚나무 가로수가 식재되어 있어 아름다운 벚꽃터널을 만든다.
돌담 위로 빼꼼히 고개를 내민 고분의 봉긋한 머리와, 기와담장 밑 돌담, 그리고 벚꽃을 담는다면 완벽한 한 장의 사진이 된다."
명소,토함산,토함산 정상 토함산일출 경주토함산 산 일출 건강,경북 경주시 진현동 973-8,,,"<토함산 등반 안내>
주요 코스?
?? 풀코스 : 불국사 - 석굴암 - 토함산 정상
? ?단축 코스 : 석굴암 -?토함산 정상
소요시간??
?? 풀코스 :?편도 약 1시간?30분 소요(3.6km)
? ?단축코스 : 편도 약 25분-30분 소요(1.4km)
주차정보 : 석굴암 공영주차장(유료) 이용","날 좋은 날, 운이 좋으면 저 멀리 수평선을 내다볼 수 있을 정도로 동해와 가깝게 자리한 경주 토함산.
바다 가까이 있어 산에 안개가 자주 끼는데, 바다 쪽에서 밀려오는 안개를 산이 마시고 토해 내는듯한 모습을 표현해 ‘토함산(吐:토할 토, 含:머금을 함, 山:뫼산)’이라 부르게 되었다.
경주의 단석산에 이어 두 번째로 높은 산(745m)이고 신라인들이 신성시 여겼던 다섯 곳의 산악, 오악(五岳)중의 한 곳이다.
불국사, 석굴암 등 찬란한 신라 불교미술의 유산을 품은 산으로도 잘 알려져 있다.

풍채 좋은 산세와 이름 난 문화유산은 물론 토함산에서 꼭 경험해야할 또 하나의 요소, 일출이다.
모습을 드러낸 해가 토함산의 이웃 산 능선을 굽이굽이 먼저 밝히고, 이내 토함산 정상에 빛이 찾아든다.
어느 날에 봐도 장엄한 광경이다."
명소,경주 풍력발전(바람의언덕),경주풍력발전소 경주풍력발전 바람의언덕 명소 일몰 산책,경상북도 경주시 양북면 불국로 1056-185,054-777-6652,,"이용시간 : 정해진 이용시간 없음
이용료 : 무료
주차정보 : 전용 주차장 이용","토함산의 이웃산인 조항산 정상부에 경주 풍력발전이 자리해 있다.
친환경 청정에너지 생산을 위해 한국동서발전과 동국S&C가 건설한 상업용 풍력발전단지로 총 7기의 풍력발전기가 가동 중이다.
1만여 가구가 쓸 수 있는 양인 평균 4만 mwh 정도의 전력을 연간 생산한다.
산 능선을 따라 띄엄띄엄 거대한 풍력발전기가 세워져 있는데 ‘바람의 언덕’으로 부르는 이 일대를 365일 일반에 개방하고 있다.
풍력발전소가 한 눈에 내려다보이는 정자 ‘경풍루’가 있는 전망대와 함께 바람길 산책로, 피크닉테이블 존 등이 갖추어져 있다.

경주풍력발전 ‘바람의언덕’은 일몰, 노을이 아름다운 곳으로 알려져 있다.
해질녘 찾아보길 권한다. 전망대, 바람길 산책로 등 곳곳에서 석양을 감상하기 좋다.
더러는 일몰 후 조금 더 기다려 별빛 쏟아지는 낭만적인 밤까지 즐기고 가는 이들도 많다."
명소,영지&영지석불좌상,영지 아사달 아사녀 호수 역사 설화 역사,경북 경주시 외동읍 괘릉리 1261-1,,,"영지석불좌상 위치 : 경주시 외동읍 영지로 622-6
관람시간: 정해진 관람시간 없음
관람료 : 무료
편의시설?: 데크 산책로, 파고라형 벤치
주차정보 : 영지 공용주차장(외동읍 괘릉리 산 58-1, 무료) 이용","백제의 이름 난 석공 아사달이 석탑 제작을 위해 신라를 찾았다.
불국사에서 혼신의 힘을 다해 다보탑을 올렸고, 석가탑을 만드는 중이었다.
그의 부인 아사녀는 오매불망 기다리던 남편이 오지 않자 서라벌로 왔다. 그러나 탑이 완성되기 전에는 남편을 보지 못한다는 이야기를 듣고 돌아섰다.
탑이 완성되면 그림자가 비칠 것이라고 들은 못가에서 하염없이 남편을 기다리는 아사녀. 일렁이는 물결에 남편의 환상을 본 아사녀는 그리움에 사무쳐 못에 뛰어들었다.
마침내 석가탑까지 완성한 아사달은 부인이 왔다는 소식을 뒤늦게 전해 듣고 못가로 달려갔다. 그 곳에서 아내의 죽음을 알게 된 아사달.
넋 놓아 울던 그는?근처의 큰 바위를 만지기 시작했고, 바위는 아사녀를 닮은 불상이 되어 갔다. 불상을 완성한 그는 사랑하는 부인의 뒤를 따랐다.
그 후로 못은 그림자 연못이라는 뜻의 ‘영지’라 부르게 되었고, 못 인근의 소나무 숲에 아사달이 아사녀를 위해 만들었다는 불상 ‘영지석불좌상’이 자리해 있다.

아사달과 아사녀의 애절한 사랑의 장소, 영지 둘레를 따라 거닐 수 있는 산책로가 조성되어 있다.
영지둘레길과 500여 미터 떨어진 곳에 아사달이 아사녀를 그리며 만들었다는 영지석불좌상도 있으니 함께 둘러보는 것을 추천한다."
명소,불국사 박물관,불국사 박물관 박물관 불국사의자취 불국사성보박물관 수장고 신라 천년 불교예술 불교 역사,경주시 불국로 385,054-745-2100,http://bulguksa.or.kr,"관람시간 : 09:00-18:00(동절기 17:00까지)
휴관일 : 매주 월요일, 1월 1일, 설 및 추석 당일
관람료 : 성인 2,000원 / 청소년 및 어린이 1,000원 (불국사 관람료 별도)
불국사 관람료 : 성인 6,000원 / 청소년,군인 4,000원 / 어린이 3,000원
주차정보 : 불국사 정문주차장(진현동 산70-1, 유료), 불국사 공영주차장(불국로 873-243,유료) 이용","20여 년 전부터 시작된 박물관 건립 사업이 마침내 결실을 맺어 지난 2018년 11월 불국사 성보 문화재를 전시한 박물관이 개관했다.
국보로 지정된 석가탑 사리장엄을 비롯해 사찰에서 소장하고 있는 다양한 불교 미술품과 기증유물까지 만날 수 있는 불교문화 박물관이다.
박물관은 3,500여 평의 대지에 지하1층, 지상1층으로 지어졌다.
전시실과 함께, 유물을 보관하는 수장고와 연구가 이뤄지는 학예연구실, 도서자료실 등이 함께 마련되었다.

전시는 크게 4구역으로 나뉜다.
불국사의 역사를 시간의 흐름에 따라 보여주는 전시실을 시작으로, 국보 제126호로 지정된 석가탑 사리장엄의 진품을 만날 수 있는 전시실, 불상과 불화를 테마로 한 전시실, 마지막으로 학산 남석환 선생이 불국사에 기증한 유물을 전시한 공간이 차례로 이어진다.
신라 천년의 역사 속에서 꽃피웠던 불교 예술의 진면목을 들여다보자."
명소,경주 원성왕릉(괘릉) ,괘릉 원성왕 통일신라시대 문화유적 신라 역사 왕,경북 경주시 외동읍 괘릉리 산 17,,,"관람시간 : 정해진 관람시간 없음?
관람료 : 무료?
문화관광해설시간 : 10:10-17:00?
주차정보 : 원성왕릉 주차장(괘릉리 621, 무료) 이용","괘릉은 신라 제 38대 원성왕(785~798)의 능이다.?
괘릉이라는 별칭은?왕릉이 조성되기 이전에 연못이 있어 유해를 수면상에 걸어 안장하였을 것이라는 속설에 따라 붙여진 이름으로,‘걸어놓은 능’이라는 뜻이다.
왕릉 앞 석상들 가운데, 마주보고 있는 무인상 한 쌍이 이국적인 외모로 깊은 눈, 넓은 코, 숱이 많은 수염 등 서역인의 모습을 하고 있어 국제 무역의 중심지로 당시 신라를 떠올리면, 무인석의 모델이 무역을 위해 신라에 왔다가 눌러 살게 된 서역인으로 추정하고 있다.

옆에 서 있는 문인상은 당시 세계를 주름잡는 당당한 신라인의 모습을 , 무덤 앞에 사자상 두 쌍은 몸이 정면을 보고 있지만,
고개를 돌려 시선이 각각 동서남북을 향해, 왕의 무덤을 지키는 수호상으로 본분에 충실한 모습이라는 생각이 든다.

신라인의 치밀하면서도 여유 있는 해학적 면모를 엿볼 수 있는데, 봉분 주변에는 십이지상을 새긴 둘레돌을 둘렀고, 주위에 수십 개의 돌기둥을 세워 울타리를 만들었다."
명소,동리목월문학관,김동리 박목월 동리목월문학관 경주의예인 작가 문학 책,경상북도 경주시 불국로 406-3 (진현동),054-772-3002,http://dml.gyeongju.go.kr/,"관람시간 : 09:00-18:00(동절기 17:00까지)
휴관일 :?매주 월요일, 1월 1일, 설 및 추석 당일
관람료 : 성인 1,500원 / 청소년 및 군인 1,000원 /어린이 500원
주차정보 : 전용 주차장 이용","우리나라를 대표하는 문인 김동리 소설가와 박목월 시인을 주제로 한 전시관으로 불국사 인근에 자리해있다.??
지난 2006년 건립되었으며, ‘동리관’과 ‘목월관’이 있는 본관, 그리고 ‘신라를 빛낸 인물관’이 있는 별관으로 구성된다.

한국문단의 거장 김동리 선생은 경주가 고향이다.
‘무녀도’와 ‘등신불’, ‘을화’ 등 걸출한 그의 작품 속에서 경주를 만날 수 있다.
선생은 무녀도를 개작하여 만든 장편 소설 ‘을화’로 노벨문학상에 노미네이트되기도 했다.

김동리 선생과 함께 또 한명의 경주 출신 문학가가 있다.
청록파 시인의 대표주자인 박목월 선생이다.
그는 자연의 아름다움을 노래하고, 생명의 원천을 궁리하는 아름다운 작품들을 남겼다.

전시관에는 두 선생이 생전 작품 활동을 했던 서재를 재현하였고, 그들의 작품 세계를 알찬 전시콘텐츠로 소개하고 있다."
명소,민속공예촌,민속공예촌 공예인 마을 체험,경상북도 경주시 보불로 230 (하동),054-746-7270,,"이용시간 : 09:00-18:00(동절기 17:00까지)
입장료 : 무료
주차정보 : 민속공예촌 주차장(보불로 230, 무료) 이용","신라 때부터 내려오는 공예기술을 보존하고 계승하기 위해 토함산 기슭에 지난 1986년 민속공예촌이 조성되었다.
흩어져 있던 경주의 장인들이 한 곳에 모여 전통 공예를 계승하고 또 새로운 길을 개척하고 있다.

기와집과 초가 등 45동의 건물이 마을을 이루고 있는 공예촌 자체의 분위기가 고즈넉해 둘러볼 맛이 난다.
유기공방, 칠보공예 등의 금속공예와 청자, 백자, 토기 등의 전통도예, 목가구, 전통장 등의 목공예품까지 다양한 전통공예품을 만날 수 있다.

대부분의 공방이 상설 전시 및 판매를 겸하고 있고, 체험을 진행하는 공방도 많다.
민속공예촌 내에는 제2의 석굴암이라 불리는 신라역사과학관도 자리하고 있으니 함께 둘러볼 것을 추천한다."
명소,국립경주문화재연구소 천존고,국립경주문화재연구소 학술연구 유물 보존 지식 연구소,경상북도 경주시 불국로 132 (마동),054-777-8847,http://www.nrich.go.kr,"관람시간 : 09:-18:00(점심시간 11:30-13:00)
관람료 : 무료
주차정보 : 전용 주차장 이용","‘천존고’는 신라 시대 왕실의 보물창고였다.
삼국유사에 따르면, 신문왕이 동해에서 세상의 풍파를 잠재우는 피리 만파식적을 얻은 뒤 천존고에 보관하였다고 전한다.

경주를 기반으로 신라 역사의 발자취를 찾는 국립경주문화재연구소에서 지난 2018년 소장유물을 보관하는 수장고이자 전시공간인 천존고 문을 열었다.
천존고는 복권기금을 지원받아 지하1층 지상3층의 한옥형 건물로 지어졌다.
내부에는 일반수장고 4실, 특수수장고 1실, 석재수장고 1실을 완비해 출토유물에 대한 보존과 관리 환경을 개선하였다.

또한, 연구소 소장유물의 열람 공간, 출토 유물 전시공간을 함께 갖추었다.
1층의 출토유물 전시열람실은 누구나 관람 가능하도록 개방되어 있다.
현재(2019년 11월 기준) 1층 전시실에서는 ‘덕업일신 망라사방’ 전시가 마련되어 있다.
신라 역사의 전개과정과 문화의 발전상의 이해를 돕고자 기획된 전시이다.
연구소가 직접 발굴한 신라 시대 유물 중 엄선된 200여 점을 전시하며, 특히 현존하는 신라 석비 중 가장 오래된 비인 ‘포항 중성리 신라비’를 만날 수 있다."
명소,추억의 달동네,추억의달동네 응답하라7080 세대공감 가족여행 마을,경상북도 경주시 보불로 216-8 (하동),054-748-5002,http://www.daldongnae.co.kr/,"관람시간: 매일 09:00 - 19:00
관람료: 성인 7,500 / 경로,국가유공자,장애인,군인 등 6,500 / 청소년 6,000 / 어린이 5,000
※경주시민 관람료 30% 할인

주차정보 : 전용주차장, 민속공예촌 주차장(보불로230, 무료) 이용","어제 우리의 이야기는 오늘 역사가 되었고, 오늘 우리의 이야기는 내일 또 한 페이지의 역사가 된다.
불국사와 멀지 않은 곳에 아버지, 어머니 대의 역사를 담은 근대사 박물관 '추억의달동네'가 있다.?

추억의 달동네에서는 1970~80년대의 생활상을 재현해놓은 콘텐츠를 접할 수 있다.
지금은 쓰지 않는 낡은 라디오, 그것을 고치는 전파상, 골목 점빵, 초등학교 아닌 국민학교 교실까지.
근래 반세기 우리네 생활상을 그대로 옮겨 두었다.
추억의 간식 달고나 체험, 추억의 교복체험 등 다양한 체험프로그램도 마련되어 있다."
